,ratio_area,ratio_Ixx,ratio_Iyy,ratio_J,ratio_pitch,ratio_top_diameter,ratio_shear_modulus
7133,0.0032760518432617,1.2955818960058593e-06,3.709594213867187e-08,6.090233637894287e-06,1.110137939453125,0.33408203125,0.4363726806640625
7134,0.0022539768432617,2.4559035600585934e-07,1.0870874821386718e-06,2.627437853942871e-07,1.422637939453125,0.13408203125,0.1251226806640625
7135,0.0002098268432617,9.455847160058594e-07,3.870931221386719e-07,4.147737020394287e-06,0.797637939453125,0.53408203125,0.3326226806640625
7136,0.0001459471557617,5.299630647558593e-07,1.4647006088867186e-07,7.668512139613038e-06,1.090606689453125,0.44658203125,0.0927008056640625
7137,0.0021900971557617,1.2299574247558594e-06,8.464644208886719e-07,3.783518904613037e-06,0.465606689453125,0.04658203125,0.3002008056640625
7138,0.0032121721557617,1.7996588475585937e-07,4.964672408886719e-07,5.7260155221130375e-06,0.778106689453125,0.24658203125,0.1964508056640625
7139,0.0011680221557617,8.799602447558593e-07,1.1964616008886718e-06,1.841022287113037e-06,1.403106689453125,0.64658203125,0.4039508056640625
7140,0.0016790596557617,4.967294755859375e-09,1.0214630108886718e-06,8.697739783630371e-07,1.246856689453125,0.54658203125,0.1445758056640625
7141,0.0037232096557617,7.049616547558593e-07,3.214686508886718e-07,4.754767213363037e-06,0.621856689453125,0.14658203125,0.3520758056640625
7142,0.0027011346557617,3.5496447475585935e-07,1.3714601908886715e-06,2.812270595863037e-06,0.309356689453125,0.34658203125,0.0408258056640625
7143,0.0006569846557617,1.0549588347558594e-06,6.714658308886719e-07,6.697263830863037e-06,0.934356689453125,0.74658203125,0.2483258056640625
7144,0.0009125034057617,2.6746517975585936e-07,1.283960895888672e-06,4.269143058988037e-06,0.543731689453125,0.6965820312500001,0.1705133056640625
7145,0.0029566534057617,9.674595397558593e-07,5.839665358886719e-07,3.841498239880373e-07,1.168731689453125,0.29658203125,0.3780133056640625
7146,0.0039787284057617,6.174623597558593e-07,9.33963715888672e-07,6.211639676488037e-06,1.481231689453125,0.09658203125,0.0667633056640625
7147,0.0019345784057617,1.3174567197558593e-06,2.3396935588867186e-07,2.326646441488037e-06,0.856231689453125,0.49658203125,0.2742633056640625
7148,0.0014235409057617,4.424637697558594e-07,4.089679458886718e-07,3.297894750238037e-06,0.699981689453125,0.79658203125,0.1186383056640625
7149,0.0034676909057617,1.1424581297558593e-06,1.108962305888672e-06,7.182887985238037e-06,1.324981689453125,0.39658203125,0.3261383056640625
7150,0.0024456159057617,9.246658975585936e-08,5.897076588867188e-08,1.3553981327380371e-06,1.012481689453125,0.19658203125,0.2223883056640625
7151,0.0004014659057617,7.924609497558593e-07,7.589651258886719e-07,5.240391367738037e-06,0.387481689453125,0.59658203125,0.4298883056640625
7152,0.0002737065307617,1.3621623725585937e-07,5.402168883886719e-07,2.5694585186755374e-06,1.364044189453125,0.37158203125,0.3131695556640625
7153,0.0023178565307617,8.362105972558594e-07,1.2402112483886718e-06,6.454451753675537e-06,0.739044189453125,0.77158203125,0.1056695556640625
7154,0.0033399315307617,4.862134172558594e-07,1.9021970838867186e-07,6.269619011755371e-07,0.426544189453125,0.5715820312500001,0.4169195556640626
7155,0.0012957815307617,1.1862077772558591e-06,8.902140683886718e-07,4.5119551361755375e-06,1.051544189453125,0.17158203125,0.2094195556640625
7156,0.0018068190307617,6.612120072558594e-07,1.0652126583886718e-06,5.483203444925537e-06,0.895294189453125,0.27158203125,0.3650445556640626
7157,0.0038509690307617,1.3612063672558591e-06,3.652182983886718e-07,1.598210209925537e-06,0.270294189453125,0.67158203125,0.1575445556640625
7158,0.0028288940307617,3.112148272558594e-07,7.152154783886718e-07,7.425700062425537e-06,0.582794189453125,0.47158203125,0.2612945556640625
7159,0.0007847440307617,1.0112091872558594e-06,1.5221118388671873e-08,3.5407068274255376e-06,1.207794189453125,0.07158203125,0.0537945556640625
7160,0.0005292252807617,3.987141222558594e-07,8.027147733886718e-07,1.1125860555505372e-06,0.817169189453125,0.12158203125,0.3909820556640625
7161,0.0025733752807617,1.0987084822558592e-06,1.0272041338867189e-07,4.997579290550537e-06,1.442169189453125,0.52158203125,0.1834820556640625
7162,0.0035954502807617,4.871694225585937e-08,1.152711953388672e-06,3.0550826730505373e-06,1.129669189453125,0.7215820312500001,0.2872320556640625
7163,0.0015513002807617,7.487113022558594e-07,4.527175933886718e-07,6.9400759080505375e-06,0.504669189453125,0.32158203125,0.0797320556640625
7164,0.0010402627807617,2.237155322558594e-07,2.777190033886718e-07,5.968827599300537e-06,0.348419189453125,0.02158203125,0.3391070556640625
7165,0.0030844127807617,9.237098922558594e-07,9.77713363388672e-07,2.083834364300537e-06,0.973419189453125,0.42158203125,0.1316070556640625
7166,0.0020623377807617,5.737127122558594e-07,6.277161833886719e-07,4.026330981800537e-06,1.285919189453125,0.62158203125,0.4428570556640625
7167,1.818778076171875e-05,1.2737070722558592e-06,1.327710543388672e-06,1.4133774680053713e-07,0.660919189453125,0.22158203125,0.2353570556640625
7168,1.619154052734375e-05,3.952961810449218e-07,1.5672388452148438e-07,2.831240289393311e-06,1.447662353515625,0.7454101562500001,0.1998956298828125
7169,0.0020603415405273,1.0952905410449218e-06,8.567182445214844e-07,6.716233524393311e-06,0.822662353515625,0.34541015625,0.4073956298828125
7170,0.0030824165405273,4.5299001044921874e-08,5.067210645214844e-07,8.887436718933106e-07,0.510162353515625,0.14541015625,0.0961456298828125
7171,0.0010382665405273,7.452933610449219e-07,1.2067154245214844e-06,4.77373690689331e-06,1.135162353515625,0.54541015625,0.3036456298828125
7172,0.0015493040405273,2.202975910449219e-07,1.0317168345214844e-06,5.744985215643311e-06,0.978912353515625,0.6454101562500001,0.0442706298828125
7173,0.0035934540405273,9.20291951044922e-07,3.317224745214844e-07,1.8599919806433104e-06,0.353912353515625,0.24541015625,0.2517706298828125
7174,0.0025713790405273,5.702947710449219e-07,1.3817140145214844e-06,7.687481833143311e-06,0.666412353515625,0.04541015625,0.1480206298828125
7175,0.0005272290405273,1.2702891310449218e-06,6.817196545214844e-07,3.802488598143311e-06,1.291412353515625,0.44541015625,0.3555206298828125
7176,0.0007827477905273,1.3279829604492185e-07,1.2942147195214845e-06,1.3743678262683105e-06,0.744537353515625,0.59541015625,0.0702081298828125
7177,0.0028268977905273,8.327926560449219e-07,5.942203595214844e-07,5.259361061268311e-06,1.369537353515625,0.19541015625,0.2777081298828125
7178,0.0038489727905273,4.827954760449219e-07,9.442175395214844e-07,3.316864443768311e-06,1.057037353515625,0.39541015625,0.1739581298828125
7179,0.0018048227905273,1.182789836044922e-06,2.442231795214844e-07,7.201857678768311e-06,0.432037353515625,0.79541015625,0.3814581298828126
7180,0.0012937852905273,6.577940660449219e-07,4.1922176952148433e-07,6.23060937001831e-06,0.275787353515625,0.49541015625,0.2258331298828125
7181,0.0033379352905273,1.357788426044922e-06,1.1192161295214845e-06,2.345616135018311e-06,0.900787353515625,0.09541015625,0.4333331298828126
7182,0.0023158602905273,3.077968860449219e-07,6.922458952148436e-08,4.288112752518311e-06,1.213287353515625,0.29541015625,0.1220831298828125
7183,0.0002717102905273,1.007791246044922e-06,7.692189495214844e-07,4.031195175183106e-07,0.588287353515625,0.69541015625,0.3295831298828126
7184,0.0003994696655273,2.6404723854492184e-07,5.504707120214844e-07,7.44466975595581e-06,1.174224853515625,0.07041015625,0.4203643798828125
7185,0.0024436196655273,9.640415985449218e-07,1.2504650720214844e-06,3.559676520955811e-06,0.549224853515625,0.47041015625,0.2128643798828125
7186,0.0034656946655273,6.140444185449219e-07,2.004735320214844e-07,5.502173138455811e-06,0.861724853515625,0.67041015625,0.3166143798828125
7187,0.0014215446655273,1.3140387785449218e-06,9.004678920214843e-07,1.6171799034558109e-06,1.486724853515625,0.27041015625,0.1091143798828125
7188,0.0019325821655273,4.390458285449218e-07,1.0754664820214844e-06,6.459315947058105e-07,1.330474853515625,0.17041015625,0.2647393798828125
7189,0.0039767321655273,1.1390401885449218e-06,3.7547212202148434e-07,4.530924829705811e-06,0.705474853515625,0.57041015625,0.0572393798828125
7190,0.0029546571655273,8.904864854492186e-08,7.254693020214844e-07,2.5884282122058107e-06,0.392974853515625,0.7704101562500001,0.3684893798828125
7191,0.0009105071655273,7.890430085449218e-07,2.547494202148437e-08,6.4734214472058105e-06,1.017974853515625,0.37041015625,0.1609893798828125
7192,0.0006549884155273,5.265451235449219e-07,8.129685970214844e-07,4.0453006753308105e-06,0.471099853515625,0.22041015625,0.2906768798828125
7193,0.0026991384155273,1.226539483544922e-06,1.1297423702148437e-07,1.603074403308106e-07,1.096099853515625,0.6204101562500001,0.0831768798828125
7194,0.0037212134155273,1.7654794354492184e-07,1.1629657770214843e-06,5.987797292830811e-06,1.408599853515625,0.42041015625,0.3944268798828125
7195,0.0016770634155273,8.765423035449218e-07,4.629714170214844e-07,2.102804057830811e-06,0.783599853515625,0.02041015625,0.1869268798828125
7196,0.0011660259155273,1.5493535449218747e-09,2.879728270214844e-07,3.074052366580811e-06,0.627349853515625,0.32041015625,0.4463018798828125
7197,0.0032101759155273,7.015437135449219e-07,9.879671870214843e-07,6.959045601580811e-06,1.252349853515625,0.72041015625,0.2388018798828125
7198,0.0021881009155273,3.515465335449219e-07,6.379700070214844e-07,1.1315557490808103e-06,0.939849853515625,0.52041015625,0.3425518798828125
7199,0.0001439509155273,1.051540893544922e-06,1.3379643670214843e-06,5.01654898408081e-06,0.314849853515625,0.12041015625,0.1350518798828125
7200,0.0002078306030273,6.717382479492189e-08,9.223427157714844e-07,6.35201540861206e-06,1.271881103515625,0.00791015625,0.3101300048828125
7201,0.0022519806030273,7.671681847949218e-07,2.2234835577148443e-07,2.467022173612061e-06,0.646881103515625,0.40791015625,0.1026300048828125
7202,0.0032740556030273,4.1717100479492185e-07,1.2723398957714842e-06,4.409518791112061e-06,0.334381103515625,0.60791015625,0.4138800048828125
7203,0.0012299056030273,1.1171653647949218e-06,5.723455357714844e-07,5.245255561120605e-07,0.959381103515625,0.20791015625,0.2063800048828125
7204,0.0017409431030273,5.921695947949218e-07,4.7349765771484376e-08,1.4957738648620606e-06,1.115631103515625,0.10791015625,0.3620050048828125
7205,0.0037850931030273,1.2921639547949218e-06,7.473441257714844e-07,5.3807670998620606e-06,0.490631103515625,0.50791015625,0.1545050048828125
7206,0.0027630181030273,2.4217241479492186e-07,3.973469457714844e-07,3.438270482362061e-06,0.803131103515625,0.7079101562500001,0.2582550048828125
7207,0.0007188681030273,9.421667747949218e-07,1.0973413057714845e-06,7.323263717362061e-06,1.428131103515625,0.30791015625,0.0507550048828125
7208,0.0009743868530273,5.046702997949218e-07,4.848462407714844e-07,4.89514294548706e-06,0.568756103515625,0.25791015625,0.3879425048828125
7209,0.0030185368530273,1.204664659794922e-06,1.1848406007714844e-06,1.0101497104870609e-06,1.193756103515625,0.65791015625,0.1804425048828125
7210,0.0040406118530273,1.5467311979492185e-07,1.3484906077148438e-07,6.837639562987061e-06,0.881256103515625,0.45791015625,0.2841925048828125
7211,0.0019964618530273,8.546674797949218e-07,8.348434207714844e-07,2.952646327987061e-06,0.256256103515625,0.05791015625,0.0766925048828125
7212,0.0014854243530273,3.2967170979492186e-07,1.3598391907714843e-06,1.9813980192370607e-06,0.412506103515625,0.35791015625,0.3360675048828125
7213,0.0035295743530273,1.029666069794922e-06,6.598448307714844e-07,5.866391254237061e-06,1.037506103515625,0.75791015625,0.1285675048828125
7214,0.0025074993530273,6.796688897949218e-07,1.0098420107714844e-06,3.890140173706055e-08,1.350006103515625,0.5579101562500001,0.4398175048828125
7215,0.0004633493530273,1.379663249794922e-06,3.098476507714844e-07,3.92389463673706e-06,0.725006103515625,0.15791015625,0.2323175048828125
7216,0.0003355899780273,6.359192422949219e-07,1.1410909532714843e-06,3.681082559549561e-06,0.998443603515625,0.78291015625,0.0896612548828125
7217,0.0023797399780273,1.3359136022949218e-06,4.410965932714844e-07,7.56607579454956e-06,0.373443603515625,0.38291015625,0.2971612548828125
7218,0.0034018149780273,2.8592206229492186e-07,7.910937732714843e-07,1.7385859420495603e-06,0.685943603515625,0.18291015625,0.1934112548828125
7219,0.0013576649780273,9.85916422294922e-07,9.109941327148437e-08,5.623579177049561e-06,1.310943603515625,0.58291015625,0.4009112548828125
7220,0.0018687024780273,1.1092347229492189e-07,6.160951832714843e-07,4.652330868299561e-06,1.467193603515625,0.6829101562500001,0.1415362548828125
7221,0.0039128524780273,8.109178322949219e-07,1.3160895432714845e-06,7.673376332995606e-07,0.842193603515625,0.28291015625,0.3490362548828125
7222,0.0028907774780273,4.609206522949219e-07,2.660980032714844e-07,6.594827485799561e-06,0.529693603515625,0.08291015625,0.0377862548828125
7223,0.0008466274780273,1.1609150122949218e-06,9.660923632714843e-07,2.709834250799561e-06,1.154693603515625,0.48291015625,0.2452862548828125
7224,0.0005911087280273,1.984227672949219e-07,1.785987082714844e-07,2.8171347892456057e-07,0.295318603515625,0.53291015625,0.1674737548828125
7225,0.0026352587280273,8.984171272949219e-07,8.785930682714843e-07,4.1667067139245606e-06,0.920318603515625,0.13291015625,0.3749737548828125
7226,0.0036573337280273,5.484199472949219e-07,5.285958882714844e-07,2.224210096424561e-06,1.232818603515625,0.33291015625,0.0637237548828125
7227,0.0016131837280273,1.2484143072949215e-06,1.2285902482714844e-06,6.10920333142456e-06,0.607818603515625,0.73291015625,0.2712237548828125
7228,0.0011021462280273,3.7342135729492185e-07,7.035944782714843e-07,7.080451640174561e-06,0.764068603515625,0.43291015625,0.1155987548828125
7229,0.0031462962280273,1.0734157172949215e-06,3.600118271484375e-09,3.1954584051745607e-06,1.389068603515625,0.03291015625,0.3230987548828125
7230,0.0021242212280273,2.3424177294921872e-08,1.0535916582714844e-06,5.13795502267456e-06,1.076568603515625,0.23291015625,0.2193487548828125
7231,8.007122802734375e-05,7.234185372949219e-07,3.535972982714844e-07,1.2529617876745606e-06,0.451568603515625,0.63291015625,0.4268487548828125
7232,0.0001120110717773,2.531098266699218e-07,1.1301535413964844e-06,4.227409733221436e-06,0.656646728515625,0.48916015625,0.3717315673828125
7233,0.0021561610717773,9.531041866699218e-07,4.301591813964845e-07,3.424164982214356e-07,1.281646728515625,0.08916015625,0.1642315673828125
7234,0.0031782360717773,6.031070066699218e-07,7.801563613964843e-07,6.169906350721435e-06,0.969146728515625,0.28916015625,0.2679815673828125
7235,0.0011340860717773,1.303101366669922e-06,8.016200139648436e-08,2.284913115721436e-06,0.344146728515625,0.68916015625,0.0604815673828125
7236,0.0016451235717773,4.281084166699218e-07,6.051577713964843e-07,3.256161424471436e-06,0.500396728515625,0.5891601562500001,0.3198565673828125
7237,0.0036892735717773,1.128102776669922e-06,1.3051521313964844e-06,7.141154659471436e-06,1.125396728515625,0.18916015625,0.1123565673828125
7238,0.0026671985717773,7.811123666992186e-08,2.551605913964844e-07,1.3136648069714357e-06,1.437896728515625,0.38916015625,0.4236065673828125
7239,0.0006230485717773,7.781055966699218e-07,9.551549513964844e-07,5.1986580419714354e-06,0.812896728515625,0.78916015625,0.2161065673828125
7240,0.0008785673217773,6.906063016699218e-07,3.426598863964844e-07,7.6267788138464355e-06,1.203521728515625,0.63916015625,0.3457940673828125
7241,0.0029227173217773,1.3906006616699218e-06,1.0426542463964843e-06,3.741785578846436e-06,0.578521728515625,0.23916015625,0.1382940673828125
7242,0.0039447923217773,3.406091216699218e-07,6.926570663964843e-07,5.684282196346436e-06,0.266021728515625,0.03916015625,0.4495440673828125
7243,0.0019006423217773,1.0406034816699218e-06,1.3926514263964845e-06,1.7992889613464356e-06,0.891021728515625,0.43916015625,0.2420440673828125
7244,0.0013896048217773,1.6561053166992188e-07,8.676556563964843e-07,8.280406525964355e-07,1.047271728515625,0.7391601562500001,0.3976690673828125
7245,0.0034337548217773,8.656048916699218e-07,1.6766129639648437e-07,4.713033887596436e-06,0.422271728515625,0.33916015625,0.1901690673828125
7246,0.0024116798217773,5.156077116699219e-07,1.2176528363964845e-06,2.770537270096436e-06,0.734771728515625,0.13916015625,0.2939190673828125
7247,0.0003675298217773,1.2156020716699218e-06,5.176584763964843e-07,6.655530505096436e-06,1.359771728515625,0.53916015625,0.0864190673828125
7248,0.0004952891967773,4.718580641699218e-07,9.989045988964842e-07,1.0708527297839357e-06,0.383209228515625,0.31416015625,0.1512628173828125
7249,0.0025394391967773,1.1718524241699218e-06,2.989102388964844e-07,4.955845964783935e-06,1.008209228515625,0.7141601562500001,0.3587628173828125
7250,0.0035615141967773,1.2186088416992186e-07,1.3489017788964842e-06,3.013349347283936e-06,1.320709228515625,0.51416015625,0.0475128173828125
7251,0.0015173641967773,8.218552441699219e-07,6.489074188964844e-07,6.898342582283936e-06,0.695709228515625,0.11416015625,0.2550128173828125
7252,0.0020284016967773,2.968594741699218e-07,1.2391164889648437e-07,5.927094273533936e-06,0.851959228515625,0.21416015625,0.0993878173828125
7253,0.0040725516967773,9.968538341699218e-07,8.239060088964844e-07,2.042101038533936e-06,1.476959228515625,0.6141601562500001,0.3068878173828125
7254,0.0030504766967773,6.468566541699219e-07,4.7390882889648434e-07,3.984597656033936e-06,1.164459228515625,0.41416015625,0.2031378173828125
7255,0.0010063266967773,1.3468510141699215e-06,1.1739031888964842e-06,9.960442103393557e-08,0.539459228515625,0.01416015625,0.4106378173828126
7256,0.0007508079467773,3.4361589169921875e-08,3.864095338964845e-07,2.527725192908936e-06,0.930084228515625,0.16416015625,0.1253253173828125
7257,0.0027949579467773,7.343559491699219e-07,1.0864038938964843e-06,6.412718427908936e-06,0.305084228515625,0.56416015625,0.3328253173828125
7258,0.0038170329467773,3.843587691699218e-07,3.6412353896484384e-08,5.852285754089356e-07,0.617584228515625,0.76416015625,0.2290753173828125
7259,0.0017728829467773,1.084353129169922e-06,7.364067138964844e-07,4.470221810408936e-06,1.242584228515625,0.36416015625,0.4365753173828125
7260,0.0012618454467773,5.593573591699219e-07,1.2614024838964843e-06,5.441470119158936e-06,1.398834228515625,0.06416015625,0.1772003173828125
7261,0.0033059954467773,1.2593517191699218e-06,5.614081238964844e-07,1.5564768841589356e-06,0.773834228515625,0.46416015625,0.3847003173828125
7262,0.0022839204467773,2.0936017916992185e-07,9.114053038964844e-07,7.383966736658935e-06,0.461334228515625,0.66416015625,0.0734503173828125
7263,0.0002397704467773,9.09354539169922e-07,2.1141094389648442e-07,3.498973501658936e-06,1.086334228515625,0.26416015625,0.2809503173828125
7264,0.0001758907592773,5.812321829199218e-07,6.707822426464844e-07,2.2101045962768566e-07,0.832427978515625,0.35166015625,0.0410284423828125
7265,0.0022200407592773,1.281226542919922e-06,1.3707766026464842e-06,4.1060036946276855e-06,1.457427978515625,0.75166015625,0.2485284423828125
7266,0.0032421157592773,2.3123500291992185e-07,3.207850626464844e-07,2.163507077127686e-06,1.144927978515625,0.55166015625,0.1447784423828125
7267,0.0011979657592773,9.312293629199218e-07,1.0207794226464845e-06,6.048500312127685e-06,0.519927978515625,0.15166015625,0.3522784423828126
7268,0.0017090032592773,5.623641291992187e-08,1.1957780126464845e-06,7.019748620877686e-06,0.363677978515625,0.25166015625,0.1966534423828125
7269,0.0037531532592773,7.562307729199218e-07,4.957836526464844e-07,3.1347553858776857e-06,0.988677978515625,0.6516601562500001,0.4041534423828126
7270,0.0027310782592773,4.062335929199218e-07,8.457808326464844e-07,5.077252003377685e-06,1.301177978515625,0.45166015625,0.0929034423828125
7271,0.0006869282592773,1.106227952919922e-06,1.4578647264648437e-07,1.1922587683776856e-06,0.676177978515625,0.05166015625,0.3004034423828126
7272,0.0009424470092773,3.1873429791992185e-07,7.582815376464844e-07,3.620379540252686e-06,1.379302978515625,0.10166015625,0.2225909423828125
7273,0.0029865970092773,1.0187286579199218e-06,5.8287177646484375e-08,7.505372775252685e-06,0.754302978515625,0.50166015625,0.4300909423828125
7274,0.0040086720092773,6.687314779199218e-07,1.1082787176464844e-06,1.6778829227526857e-06,0.441802978515625,0.70166015625,0.1188409423828125
7275,0.0019645220092773,1.3687258379199218e-06,4.082843576464843e-07,5.562876157752686e-06,1.066802978515625,0.30166015625,0.3263409423828125
7276,0.0014534845092773,4.937328879199218e-07,2.3328576764648441e-07,4.591627849002686e-06,0.910552978515625,0.00166015625,0.0669659423828125
7277,0.0034976345092773,1.1937272479199218e-06,9.332801276464844e-07,7.066346140026855e-07,0.285552978515625,0.40166015625,0.2744659423828125
7278,0.0024755595092773,1.4373570791992186e-07,5.832829476464844e-07,6.5341244665026855e-06,0.598052978515625,0.60166015625,0.1707159423828125
7279,0.0004314095092773,8.437300679199218e-07,1.2832773076464844e-06,2.6491312315026858e-06,1.223052978515625,0.20166015625,0.3782159423828125
7280,0.0003036501342773,9.998606041992186e-08,1.4537530146484374e-08,5.3200640805651855e-06,0.558990478515625,0.42666015625,0.2614971923828125
7281,0.0023478001342773,7.999804204199219e-07,7.145318901464843e-07,1.4350708455651855e-06,1.183990478515625,0.02666015625,0.0539971923828125
7282,0.0033698751342773,4.499832404199218e-07,3.645347101464843e-07,7.262560698065186e-06,1.496490478515625,0.22666015625,0.3652471923828125
7283,0.0013257251342773,1.1499776004199215e-06,1.0645290701464843e-06,3.377567463065186e-06,0.871490478515625,0.62666015625,0.1577471923828125
7284,0.0018367626342773,6.249818304199219e-07,8.895304801464843e-07,2.406319154315186e-06,0.715240478515625,0.5266601562500001,0.4171221923828125
7285,0.0038809126342773,1.3249761904199215e-06,1.8953612014648442e-07,6.291312389315185e-06,1.340240478515625,0.12666015625,0.2096221923828125
7286,0.0028588376342773,2.7498465041992185e-07,1.2395276601464843e-06,4.638225368151856e-07,1.027740478515625,0.32666015625,0.3133721923828125
7287,0.0008146876342773,9.749790104199215e-07,5.395333001464844e-07,4.348815771815186e-06,0.402740478515625,0.72666015625,0.1058721923828125
7288,0.0005591688842773,3.624839454199218e-07,1.3270269551464844e-06,6.776936543690186e-06,1.105865478515625,0.6766601562500001,0.4430596923828125
7289,0.0026033188842773,1.0624783054199218e-06,6.270325951464844e-07,2.891943308690186e-06,0.480865478515625,0.27666015625,0.2355596923828125
7290,0.0036253938842773,1.2486765419921877e-08,9.770297751464844e-07,4.834439926190185e-06,0.793365478515625,0.07666015625,0.3393096923828125
7291,0.0015812438842773,7.124811254199219e-07,2.770354151464844e-07,9.494466911901856e-07,1.418365478515625,0.47666015625,0.1318096923828125
7292,0.0010702063842773,1.8748535541992186e-07,4.520340051464843e-07,1.9206949999401857e-06,1.262115478515625,0.7766601562500001,0.2874346923828125
7293,0.0031143563842773,8.874797154199219e-07,1.1520283651464844e-06,5.805688234940186e-06,0.637115478515625,0.37666015625,0.0799346923828125
7294,0.0020922813842773,5.374825354199219e-07,1.0203682514648437e-07,3.863191617440185e-06,0.324615478515625,0.17666015625,0.3911846923828125
7295,4.813138427734376e-05,1.2374768954199218e-06,8.020311851464843e-07,7.748184852440186e-06,0.949615478515625,0.57666015625,0.1836846923828125
7296,6.410130615234375e-05,1.6014182573242185e-07,4.793775348339843e-07,3.2865129341198733e-06,0.339263916015625,0.21103515625,0.3344464111328125
7297,0.0021082513061523,8.601361857324219e-07,1.1793718948339844e-06,7.1715061691198735e-06,0.964263916015625,0.61103515625,0.1269464111328125
7298,0.0031303263061523,5.101390057324219e-07,1.293803548339844e-07,1.344016316619873e-06,1.276763916015625,0.41103515625,0.4381964111328125
7299,0.0010861763061523,1.2101333657324218e-06,8.293747148339843e-07,5.229009551619873e-06,0.651763916015625,0.01103515625,0.2306964111328125
7300,0.0015972138061523,6.851375957324219e-07,1.3543704848339844e-06,4.257761242869873e-06,0.808013916015625,0.31103515625,0.3863214111328125
7301,0.0036413638061523,1.3851319557324218e-06,6.543761248339843e-07,3.727680078698731e-07,1.433013916015625,0.71103515625,0.1788214111328125
7302,0.0026192888061523,3.3514041573242186e-07,1.0043733048339844e-06,6.200257860369873e-06,1.120513916015625,0.5110351562500001,0.2825714111328125
7303,0.0005751388061523,1.035134775732422e-06,3.043789448339844e-07,2.315264625369873e-06,0.495513916015625,0.11103515625,0.0750714111328125
7304,0.0008306575561523,4.2263971073242186e-07,9.168740098339844e-07,8.58392162244873e-07,0.886138916015625,0.06103515625,0.3603839111328125
7305,0.0028748075561523,1.1226340707324215e-06,2.1687964983398442e-07,4.743385397244873e-06,0.261138916015625,0.46103515625,0.1528839111328125
7306,0.0038968825561523,7.264253073242187e-08,1.2668711898339845e-06,2.8008887797448734e-06,0.573638916015625,0.6610351562500001,0.2566339111328125
7307,0.0018527325561523,7.726368907324219e-07,5.668768298339843e-07,6.685882014744873e-06,1.198638916015625,0.26103515625,0.0491339111328125
7308,0.0013416950561523,2.476411207324219e-07,4.1881059833984383e-08,7.657130323494873e-06,1.354888916015625,0.16103515625,0.3085089111328125
7309,0.0033858450561523,9.47635480732422e-07,7.418754198339843e-07,3.772137088494873e-06,0.729888916015625,0.56103515625,0.1010089111328125
7310,0.0023637700561523,5.976383007324219e-07,3.918782398339844e-07,5.714633705994873e-06,0.417388916015625,0.7610351562500001,0.4122589111328125
7311,0.0003196200561523,1.2976326607324215e-06,1.0918725998339843e-06,1.829640470994873e-06,1.042388916015625,0.36103515625,0.2047589111328125
7312,0.0004473794311523,5.538886532324218e-07,2.606292973339844e-07,5.9574457831823735e-06,0.690826416015625,0.58603515625,0.1139776611328125
7313,0.0024915294311523,1.253883013232422e-06,9.606236573339844e-07,2.0724525481823733e-06,1.315826416015625,0.18603515625,0.3214776611328125
7314,0.0035136044311523,2.0389147323242185e-07,6.106264773339844e-07,4.014949165682373e-06,1.003326416015625,0.38603515625,0.2177276611328125
7315,0.0014694544311523,9.038858332324218e-07,1.3106208373339843e-06,1.2995593068237306e-07,0.378326416015625,0.7860351562500001,0.4252276611328125
7316,0.0019804919311523,2.8892883232421872e-08,7.856250673339844e-07,1.101204239432373e-06,0.534576416015625,0.48603515625,0.1658526611328125
7317,0.0040246419311523,7.288872432324218e-07,8.563070733398439e-08,4.986197474432373e-06,1.159576416015625,0.08603515625,0.3733526611328125
7318,0.0030025669311523,3.7889006323242186e-07,1.1356222473339843e-06,3.043700856932373e-06,1.472076416015625,0.28603515625,0.0621026611328125
7319,0.0009584169311523,1.078884423232422e-06,4.356278873339845e-07,6.928694091932373e-06,0.847076416015625,0.68603515625,0.2696026611328125
7320,0.0007028981811523,2.913907682324219e-07,1.2231215423339842e-06,5.471821628807373e-06,1.237701416015625,0.73603515625,0.1399151611328125
7321,0.0027470481811523,9.913851282324218e-07,5.231271823339844e-07,1.5868283938073731e-06,0.612701416015625,0.33603515625,0.3474151611328125
7322,0.0037691231811523,6.413879482324218e-07,8.731243623339844e-07,7.414318246307373e-06,0.300201416015625,0.13603515625,0.0361651611328125
7323,0.0017249731811523,1.3413823082324218e-06,1.7313000233398437e-07,3.529325011307373e-06,0.925201416015625,0.53603515625,0.2436651611328125
7324,0.0012139356811523,4.6638935823242185e-07,6.981257723339844e-07,2.558076702557373e-06,1.081451416015625,0.6360351562500001,0.0880401611328125
7325,0.0032580856811523,1.1663837182324218e-06,1.3981201323339842e-06,6.443069937557373e-06,0.456451416015625,0.23603515625,0.2955401611328125
7326,0.0022360106811523,1.163921782324219e-07,3.481285923339844e-07,6.15580085057373e-07,0.768951416015625,0.03603515625,0.1917901611328125
7327,0.0001918606811523,8.163865382324218e-07,1.0481229523339842e-06,4.500573320057373e-06,1.393951416015625,0.43603515625,0.3992901611328125
7328,0.0002557403686523,4.882641819824219e-07,1.2449963660839845e-06,6.807288053338623e-06,0.515045166015625,0.54853515625,0.2242120361328125
7329,0.0022998903686523,1.1882585419824218e-06,5.450020060839844e-07,2.9222948183386234e-06,1.140045166015625,0.14853515625,0.4317120361328125
7330,0.0033219653686523,1.3826700198242185e-07,8.949991860839844e-07,4.864791435838623e-06,1.452545166015625,0.34853515625,0.1204620361328125
